time,seconds_elapsed,z,y,x
1714988227990706400,0.65970654296875,0.4993133544921875,0.5336883068084717,-0.11428385972976685
1714988228009598700,0.6785986328125,0.4198760986328125,0.5546557903289795,-0.7023168802261353
1714988228028491300,0.6974912109375,-0.10631084442138672,0.16066956520080566,-0.6118388772010803
1714988228047383600,0.716383544921875,-0.4736347198486328,0.06930994987487793,-0.3849419951438904
1714988228066275800,0.73527587890625,-0.5994901657104492,0.12276244163513184,0.052514076232910156
1714988228085168400,0.75416845703125,-0.6673107147216797,0.14114880561828613,0.03437674045562744
1714988228104060700,0.773060791015625,-0.6324338912963867,0.09749364852905273,-0.5201911926269531
1714988228122953200,0.791953125,-0.3938131332397461,-0.04752397537231445,-0.5145416855812073
1714988228141845500,0.810845458984375,-0.25948524475097656,-0.11466670036315918,-0.15408706665039062
1714988228160738000,0.829738037109375,-0.38422203063964844,-0.05089831352233887,0.5895645618438721
1714988228179630300,0.84863037109375,-0.4964265823364258,0.18561172485351562,0.15011930465698242
1714988228198522600,0.867522705078125,-0.5022554397583008,0.17232728004455566,-0.08258885145187378
1714988228217415200,0.886415283203125,0.07346534729003906,0.12244069576263428,-0.37875306606292725
1714988228236307500,0.905307373046875,0.1322784423828125,-0.2503587007522583,-0.3213955760002136
1714988228255200000,0.924199951171875,-0.1828136444091797,-0.3225492238998413,-0.1406654715538025
1714988228274092300,0.94309228515625,-0.34418678283691406,-0.10108399391174316,0.09526336193084717
1714988228292984800,0.96198486328125,-0.1603546142578125,0.06406986713409424,0.27593404054641724
1714988228311877000,0.980877197265625,0.1877756118774414,-0.07115459442138672,0.15112626552581787
1714988228330769400,0.999769287109375,0.6006574630737305,-0.16338896751403809,-0.09441792964935303
1714988228349662000,1.018661865234375,0.6555156707763672,-0.12103438377380371,-0.010879337787628174
1714988228368554200,1.03755419921875,0.5238523483276367,-0.1077646017074585,0.367338091135025
1714988228387446800,1.05644677734375,0.5192584991455078,0.06586670875549316,0.27473562955856323
1714988228406339000,1.075339111328125,0.6603288650512695,0.23239398002624512,-0.11058735847473145
1714988228425231400,1.0942314453125,0.9300975799560547,0.27143311500549316,-0.26406097412109375
1714988228444124000,1.1131240234375,0.8945741653442383,0.28632664680480957,-0.14986652135849
1714988228463016200,1.13201611328125,0.1493673324584961,0.32037389278411865,-0.09478417038917542
1714988228481908500,1.150908447265625,-0.015286445617675781,0.19101130962371826,-0.21732783317565918
1714988228500801000,1.169801025390625,0.1571826934814453,0.021608710289001465,0.048751652240753174
1714988228519693300,1.188693359375,0.09218215942382812,0.07000946998596191,0.10183089971542358
1714988228538585900,1.2075859375,-0.1029043197631836,0.10003447532653809,-0.016995400190353394
1714988228557478100,1.22647802734375,-0.11864662170410156,0.010179638862609863,-0.3562317192554474
1714988228576370400,1.245370361328125,-0.03468036651611328,-0.0220869779586792,-0.6760669946670532
1714988228595263000,1.264262939453125,-0.7025232315063477,0.07496750354766846,-1.0995515584945679
1714988228614155300,1.2831552734375,-0.36391639709472656,-0.09743714332580566,0.27691641449928284
1714988228633047800,1.3020478515625,-0.2481403350830078,0.0047719478607177734,0.6470034122467041
1714988228651940000,1.320940185546875,-0.046311378479003906,-0.05300188064575195,-0.18313929438591003
1714988228670832600,1.33983251953125,0.16595745086669922,-0.11820709705352783,-0.35504499077796936
1714988228689725000,1.358724853515625,0.4641389846801758,-0.08112025260925293,-0.04352501034736633
1714988228708617200,1.3776171875,0.04199409484863281,-0.06816589832305908,0.3823816478252411
1714988228727509800,1.396509765625,-0.29877567291259766,0.11127722263336182,0.7682570219039917
1714988228746402000,1.415402099609375,-0.29419517517089844,0.11075878143310547,0.3484790325164795
1714988228765294600,1.434294677734375,-0.05425739288330078,0.14461183547973633,0.07781356573104858
1714988228784187000,1.453186767578125,0.2543201446533203,0.10543453693389893,0.09948551654815674
1714988228803079400,1.472079345703125,0.36664772033691406,0.08469581604003906,0.13865643739700317
1714988228821971700,1.4909716796875,-0.02927684783935547,0.13293862342834473,0.38910040259361267
1714988228840864000,1.509864013671875,-0.1484394073486328,0.13795721530914307,0.11479997634887695
1714988228859756500,1.528756591796875,0.10193061828613281,0.06461930274963379,-0.10783201456069946
1714988228878648800,1.54764892578125,0.11053180694580078,0.02366936206817627,-0.14973509311676025
1714988228897541400,1.566541259765625,-0.4670419692993164,0.21558880805969238,0.030631422996520996
1714988228916433700,1.58543359375,-0.8555355072021484,0.09809815883636475,0.1629142463207245
1714988228935326000,1.604325927734375,0.3876914978027344,-0.08480286598205566,0.25983691215515137
1714988228954218500,1.623218505859375,0.7268152236938477,-0.22237837314605713,-0.023450911045074463
1714988228973110800,1.64211083984375,0.2859220504760742,-0.16844570636749268,-0.11826229095458984
1714988228992003300,1.66100341796875,-0.34894657135009766,-0.06672310829162598,0.07543087005615234
1714988229010895600,1.6798955078125,-0.295745849609375,0.051999807357788086,0.20231229066848755
1714988229029788200,1.6987880859375,0.40660667419433594,0.05105853080749512,-0.03473079204559326
1714988229048680400,1.717680419921875,0.4447135925292969,-0.014646291732788086,-0.28516101837158203
1714988229067572700,1.73657275390625,0.20620346069335938,0.02159595489501953,-0.14075332880020142
1714988229086465300,1.75546533203125,-0.0023517608642578125,0.06853783130645752,0.06808120012283325
1714988229105357600,1.774357666015625,-0.05890464782714844,-0.016854286193847656,0.02713298797607422
1714988229124250000,1.79325,-0.031676292419433594,-0.023685812950134277,-0.19240182638168335
1714988229143142400,1.812142333984375,0.2156696319580078,0.04410886764526367,-0.1179855465888977
1714988229162035000,1.831034912109375,0.4723329544067383,0.06144976615905762,0.026804089546203613
1714988229180927200,1.84992724609375,0.14418888092041016,-0.032047390937805176,0.33820053935050964
1714988229199819500,1.868819580078125,-0.4729795455932617,-0.1105656623840332,0.32253891229629517
1714988229218712000,1.887712158203125,-0.4517078399658203,-0.14338719844818115,-0.04575854539871216
1714988229237604400,1.906604248046875,-0.13756942749023438,-0.09743988513946533,-0.07287150621414185
1714988229256497000,1.925496826171875,0.060535430908203125,-0.008437633514404297,0.016866028308868408
1714988229275389200,1.94438916015625,0.523859977722168,0.023554444313049316,0.2433410882949829
1714988229294281500,1.963281494140625,0.33350467681884766,-0.09487831592559814,0.12130481004714966
1714988229313174000,1.982174072265625,-0.05078125,-0.07419872283935547,-0.1340978741645813
1714988229332066300,2.00106640625,-0.06649494171142578,0.008895039558410645,-0.11496150493621826
1714988229350958800,2.019958740234375,0.20007705688476562,0.06684672832489014,0.15310877561569214
1714988229369851100,2.03885107421875,0.4174995422363281,0.1263660192489624,0.09326964616775513
1714988229388743700,2.05774365234375,0.013055801391601562,0.12427937984466553,0.22771142423152924
1714988229407636000,2.076635986328125,-0.32499217987060547,0.09993326663970947,0.1668609380722046
1714988229426528300,2.0955283203125,-0.3036203384399414,0.055609941482543945,0.12250208854675293
1714988229445420800,2.1144208984375,-0.17436981201171875,0.03284299373626709,0.15981033444404602
1714988229464313000,2.13331298828125,-0.04660224914550781,0.022399187088012695,0.10649353265762329
1714988229483205600,2.15220556640625,0.09887886047363281,-0.015261650085449219,0.18650543689727783
1714988229502098000,2.171097900390625,0.08897113800048828,-0.0465008020401001,0.3289603888988495
1714988229520990500,2.189990478515625,-0.007975578308105469,0.004693150520324707,0.37321367859840393
1714988229539882800,2.2088828125,-0.1290121078491211,0.0709160566329956,0.2578127384185791
1714988229558775000,2.227775146484375,-0.11501121520996094,0.039988040924072266,0.09692633152008057
1714988229577667600,2.24666748046875,0.17318439483642578,0.014403581619262695,0.009694337844848633
1714988229596560000,2.265559814453125,0.17842674255371094,-0.022834300994873047,0.014492571353912354
1714988229615452400,2.284452392578125,-0.026250839233398438,0.024518489837646484,-0.013945460319519043
1714988229634344700,2.3033447265625,-0.34078407287597656,0.049979567527770996,0.047553956508636475
1714988229653237200,2.3222373046875,-0.4180278778076172,0.07132291793823242,0.04424703121185303
1714988229672129500,2.341129638671875,-0.1284036636352539,0.024621665477752686,0.0057825446128845215
1714988229691022000,2.36002197265625,0.3882761001586914,-0.05914813280105591,-0.07789313793182373
1714988229709914400,2.378914306640625,0.5057888031005859,0.016371846199035645,-0.04099726676940918
1714988229728807000,2.397806884765625,0.2121868133544922,0.09755951166152954,0.07394170761108398
1714988229747699200,2.41669921875,-0.1509695053100586,0.0941045880317688,0.06301155686378479
1714988229766591500,2.435591552734375,-0.1897439956665039,0.12891381978988647,0.0425114631652832
1714988229785484000,2.454484130859375,0.2753133773803711,0.12262898683547974,0.07433664798736572
1714988229804376300,2.473376220703125,0.3438148498535156,0.061035752296447754,0.06822305917739868
1714988229823268900,2.492268798828125,0.08081817626953125,0.03529977798461914,0.036543071269989014
1714988229842161200,2.5111611328125,-0.1373462677001953,0.006420016288757324,-0.008104205131530762
1714988229861053700,2.5300537109375,-0.20992469787597656,-0.026381373405456543,0.0824131965637207
1714988229879946000,2.548946044921875,-0.05125713348388672,-0.06486737728118896,0.01603776216506958
1714988229898838300,2.56783837890625,0.19130420684814453,-0.08797025680541992,-0.031402528285980225
1714988229917730800,2.586730712890625,0.25299644470214844,-0.1494767665863037,-0.12531930208206177
1714988229936623000,2.605623046875,-0.1890583038330078,-0.13895195722579956,-0.10535156726837158
1714988229955515600,2.624515625,-0.6807336807250977,-0.04682403802871704,0.2611740231513977
1714988229974408000,2.643407958984375,-0.5426559448242188,0.0827375054359436,0.19537091255187988
1714988229993300200,2.66230029296875,-0.029783248901367188,0.03719377517700195,-0.15590018033981323
1714988230012192800,2.68119287109375,0.25704479217529297,0.019382238388061523,-0.17653769254684448
1714988230031085300,2.700085205078125,0.04555511474609375,-0.04650765657424927,-0.03775852918624878
1714988230049977600,2.7189775390625,-0.13699054718017578,-0.07707315683364868,-0.014734148979187012
1714988230068870100,2.7378701171875,0.0463714599609375,-0.07402265071868896,0.009662985801696777
1714988230087762400,2.756762451171875,0.22310638427734375,-0.010851383209228516,0.06408268213272095
1714988230106654700,2.77565478515625,0.3480081558227539,0.09594309329986572,0.062175750732421875
1714988230125547300,2.79454736328125,0.16170787811279297,0.07602953910827637,-0.044721126556396484
1714988230144439600,2.813439453125,-0.06408309936523438,0.06973648071289062,-0.03873521089553833
1714988230163332000,2.83233203125,-0.1600513458251953,0.07844579219818115,0.1222415566444397
1714988230182224400,2.851224365234375,0.05814647674560547,0.09623438119888306,0.09433931112289429
1714988230201116700,2.87011669921875,0.21676349639892578,-0.007657647132873535,0.06078982353210449
1714988230220009200,2.88900927734375,0.09446907043457031,-0.04525691270828247,0.020513415336608887
1714988230238901500,2.907901611328125,-0.029900550842285156,-0.05563622713088989,-0.008349716663360596
1714988230257794000,2.9267939453125,-0.13977622985839844,-0.013958513736724854,0.09534680843353271
1714988230276686600,2.9456865234375,-0.027230262756347656,0.017296314239501953,0.04876059293746948
1714988230295579000,2.964578857421875,0.2842874526977539,0.0414043664932251,-0.058299899101257324
1714988230314471200,2.98347119140625,0.16100406646728516,-0.009174704551696777,-0.1964883804321289
1714988230333363700,3.00236376953125,-0.033935546875,-0.03772926330566406,-0.07338738441467285
1714988230352256000,3.021256103515625,0.140167236328125,-0.02686476707458496,-0.035433948040008545
1714988230371148500,3.0401484375,0.14645957946777344,0.041214942932128906,-0.14058643579483032
1714988230390040800,3.059040771484375,0.044795989990234375,0.08723831176757812,-0.0596156120300293
1714988230408933400,3.077933349609375,-0.1001443862915039,0.07450014352798462,-0.007059574127197266
1714988230427825700,3.09682568359375,-0.2966766357421875,0.04553210735321045,-0.04030734300613403
1714988230446718000,3.115718017578125,-0.16934585571289062,-0.06256300210952759,-0.018875300884246826
1714988230465610500,3.134610595703125,-0.05821514129638672,-0.08852845430374146,-0.06066417694091797
1714988230484503000,3.1535029296875,0.03756427764892578,-0.029781639575958252,0.0963100790977478
1714988230503395300,3.172395263671875,0.1635894775390625,0.038403868675231934,0.03987264633178711
1714988230522287600,3.19128759765625,0.13702774047851562,0.03406178951263428,-0.06420421600341797
1714988230541180200,3.21018017578125,-0.13161849975585938,-0.0128248929977417,-0.08305048942565918
1714988230560072400,3.229072509765625,-0.2964668273925781,0.03179502487182617,-0.0814814567565918
1714988230578965000,3.247965087890625,-0.17319488525390625,0.0625452995300293,-0.021218955516815186
1714988230597857300,3.266857177734375,0.05781078338623047,0.03577607870101929,-0.05523890256881714
1714988230616749800,3.285749755859375,-0.05372142791748047,-0.013227283954620361,-0.1907099485397339
1714988230635642000,3.30464208984375,-0.07735443115234375,-0.07634657621383667,-0.2346501350402832
1714988230654534700,3.32353466796875,0.0006036758422851562,-0.11102527379989624,-0.21721720695495605
1714988230673427000,3.342427001953125,0.049053192138671875,-0.03900879621505737,-0.07306128740310669
1714988230692319500,3.361319580078125,-0.03256797790527344,0.010750532150268555,-0.12571120262145996
1714988230711211800,3.380211669921875,-0.28786563873291016,-0.025596976280212402,-0.11090582609176636
1714988230730104300,3.399104248046875,-0.4077329635620117,0.03054630756378174,-0.02695012092590332
1714988230748996600,3.41799658203125,-0.20315170288085938,-0.04368174076080322,0.0521395206451416
1714988230767889000,3.436888916015625,0.13383007049560547,-0.05920928716659546,0.18482547998428345
1714988230786781400,3.455781494140625,0.44030189514160156,-0.06748485565185547,0.16305482387542725
1714988230805674000,3.474674072265625,0.445343017578125,-0.12175142765045166,0.1379411220550537
1714988230824566300,3.493566162109375,0.41735267639160156,-0.07461357116699219,0.1969488263130188
1714988230843458600,3.51245849609375,0.24263858795166016,0.011330604553222656,0.1523788571357727
1714988230862351000,3.53135107421875,0.09142494201660156,0.1009671688079834,0.05180633068084717
1714988230881243400,3.550243408203125,-0.04429817199707031,0.0880807638168335,0.08730930089950562
1714988230900136000,3.569135986328125,-0.1651754379272461,0.06628894805908203,0.09046602249145508
1714988230919028200,3.5880283203125,-0.2283916473388672,0.06408858299255371,-0.0037440061569213867
1714988230937920800,3.606920654296875,-0.011150360107421875,-0.032934486865997314,-0.07579433917999268
1714988230956813000,3.62581298828125,0.14642715454101562,-0.07528102397918701,-0.0914340615272522
1714988230975705600,3.64470556640625,0.23071670532226562,-0.08943039178848267,-0.029895901679992676
1714988230994598000,3.663597900390625,0.09064960479736328,-0.08155608177185059,-0.007714331150054932
1714988231013490400,3.682490478515625,-0.04989910125732422,-0.10995501279830933,-0.10519051551818848
1714988231032382700,3.7013828125,0.09534454345703125,-0.10649478435516357,-0.142938494682312
1714988231051275000,3.72027490234375,0.3182096481323242,-0.13869619369506836,-0.16963618993759155
1714988231070167600,3.73916748046875,0.3400869369506836,-0.18085205554962158,-0.08784675598144531
1714988231089060000,3.75806005859375,-0.035635948181152344,-0.12670761346817017,0.027906596660614014
1714988231107952400,3.776952392578125,-0.39148998260498047,-0.044633448123931885,0.01900118589401245
1714988231126845000,3.795844970703125,-0.49281883239746094,-0.024468302726745605,-0.02842336893081665
1714988231145737200,3.8147373046875,-0.30490589141845703,-0.012483477592468262,-0.044032156467437744
1714988231164629500,3.83362939453125,-0.17772483825683594,-0.039946138858795166,-0.08819234371185303
1714988231183522000,3.85252197265625,-0.08765602111816406,-0.0965617299079895,0.030647695064544678
1714988231202414300,3.871414306640625,-0.21007633209228516,-0.15612417459487915,0.08045321702957153
1714988231221307000,3.890306884765625,-0.5591354370117188,-0.09440875053405762,-0.08111929893493652
1714988231240199400,3.909199462890625,-0.3471031188964844,-0.09486627578735352,-0.028323113918304443
1714988231259091700,3.928091796875,0.047141075134277344,-0.15285974740982056,-0.024181246757507324
1714988231277984000,3.94698388671875,0.23903942108154297,-0.18904167413711548,-0.0370519757270813
1714988231296876500,3.96587646484375,0.2064218521118164,-0.19348663091659546,-0.09922748804092407
1714988231315768800,3.984768798828125,-0.07684040069580078,-0.06965941190719604,-0.071297287940979
1714988231334661400,4.003661376953125,0.07975006103515625,0.07063406705856323,-0.1555098295211792
1714988231353553700,4.0225537109375,0.04126548767089844,0.0609583854675293,-0.18695861101150513
1714988231372446200,4.0414462890625,0.05403327941894531,0.0876360535621643,-0.10499215126037598
1714988231391338500,4.06033837890625,0.10707664489746094,0.05026435852050781,-0.12039756774902344
1714988231410231000,4.07923095703125,0.37654781341552734,-0.012276411056518555,-0.08650720119476318
1714988231429123300,4.098123291015625,0.4056062698364258,-0.050272583961486816,-0.05657482147216797
1714988231448016000,4.117015869140625,0.17597198486328125,-0.04590791463851929,0.030009090900421143
1714988231466908200,4.135908203125,0.03567981719970703,0.033409953117370605,0.10370993614196777
1714988231485800700,4.15480078125,-0.19381332397460938,0.05054068565368652,0.04156899452209473
1714988231504693000,4.17369287109375,-0.22894763946533203,0.07435083389282227,0.07029807567596436
1714988231523585500,4.19258544921875,-0.21528244018554688,0.08437210321426392,0.19172221422195435
1714988231542477800,4.211477783203125,-0.1211385726928711,0.056424498558044434,0.14229553937911987
1714988231561370400,4.230370361328125,-0.2373523712158203,0.03556281328201294,0.12999534606933594
1714988231580262700,4.2492626953125,-0.3047151565551758,0.13981914520263672,0.06381136178970337
1714988231599155200,4.2681552734375,-0.42831897735595703,0.180242657661438,0.10222786664962769
1714988231618047500,4.287047607421875,-0.543452262878418,0.20426040887832642,0.20196861028671265
1714988231636940000,4.30593994140625,-0.1124429702758789,0.10590767860412598,0.15191000699996948
1714988231655832300,4.324832275390625,0.1750650405883789,0.010235071182250977,0.09892469644546509
1714988231674724900,4.343724853515625,0.28711891174316406,-0.0006456971168518066,0.08861887454986572
1714988231693617200,4.3626171875,0.18383026123046875,0.10527867078781128,0.10466253757476807
1714988231712509700,4.381509765625,-0.018396377563476562,0.19722628593444824,0.16073322296142578
1714988231731402200,4.40040234375,0.18035602569580078,0.2181006669998169,0.1747143268585205
1714988231750294500,4.41929443359375,0.19413089752197266,0.20643186569213867,0.09593713283538818
1714988231769186800,4.438186767578125,0.21817874908447266,0.1704888939857483,0.13399505615234375
1714988231788079400,4.457079345703125,0.1461505889892578,0.15681034326553345,0.2023894190788269
1714988231806971600,4.4759716796875,0.015177726745605469,0.1444767713546753,0.17388510704040527
1714988231825864200,4.4948642578125,-0.07385635375976562,0.13785713911056519,0.16074848175048828
1714988231844756500,4.513756591796875,0.005518913269042969,0.13995623588562012,0.1868419647216797
1714988231863649000,4.53264892578125,0.2666807174682617,0.105735182762146,0.1995760202407837
1714988231882541300,4.551541259765625,0.33925533294677734,0.09701657295227051,0.23172152042388916
1714988231901433900,4.570433837890625,0.1723947525024414,0.12569737434387207,0.2117961049079895
1714988231920326400,4.589326416015625,-0.01190185546875,0.13575541973114014,0.1405002474784851
1714988231939218700,4.60821875,-0.15608692169189453,0.1745823621749878,0.045742809772491455
1714988231958111000,4.627111083984375,-0.17985820770263672,0.21303170919418335,0.06408905982971191
1714988231977003500,4.64600341796875,-0.28754615783691406,0.1931685209274292,0.06884139776229858
1714988231995896000,4.66489599609375,-0.2882881164550781,0.11926770210266113,0.08545643091201782
1714988232014788400,4.683788330078125,-0.08840274810791016,0.08503299951553345,0.15104395151138306
1714988232033680600,4.7026806640625,-0.018296241760253906,0.034571945667266846,0.15701770782470703
1714988232052573200,4.7215732421875,-0.0181884765625,0.038604021072387695,0.13128942251205444
1714988232071465500,4.740465576171875,-0.04593467712402344,-0.0171622633934021,0.09251683950424194
1714988232090358000,4.75935791015625,-0.017447471618652344,-0.049476683139801025,0.07612937688827515
1714988232109250600,4.77825048828125,0.16614913940429688,0.028805851936340332,0.10097569227218628
1714988232128142800,4.797142822265625,0.1039571762084961,0.1235232949256897,0.12383162975311279
1714988232147035100,4.81603515625,-0.058063507080078125,0.22598248720169067,0.1055673360824585
1714988232165927700,4.834927734375,-0.35489368438720703,0.2407146692276001,0.0649029016494751
1714988232184820200,4.8538203125,-0.18329238891601562,0.17974627017974854,-0.0851861834526062
1714988232203712500,4.87271240234375,-0.0920419692993164,0.18637031316757202,-0.1133800745010376
1714988232222604800,4.891604736328125,0.022049903869628906,0.23735296726226807,-0.14783650636672974
1714988232241497300,4.910497314453125,0.05317497253417969,0.2578127980232239,-0.07026553153991699
1714988232260390000,4.929389892578125,-0.1826019287109375,0.231076180934906,-0.10771262645721436
1714988232279282200,4.9482822265625,-0.16870689392089844,0.18295413255691528,-0.27407801151275635
1714988232298174700,4.9671748046875,0.160186767578125,0.052662789821624756,-0.4597964286804199
1714988232317067000,4.98606689453125,0.4147195816040039,0.0293961763381958,-0.5371126532554626
1714988232335959600,5.00495947265625,0.2839021682739258,0.09796518087387085,-0.45362532138824463
1714988232354851800,5.023851806640625,-0.052618980407714844,0.11204129457473755,-0.3732423186302185
1714988232373744400,5.042744384765625,0.0824127197265625,0.13001012802124023,-0.39254868030548096
1714988232392637000,5.061636962890625,0.3417835235595703,0.19482487440109253,-0.4689176678657532
1714988232411529200,5.080529296875,0.12897872924804688,0.1368442177772522,-0.3846001625061035
1714988232430421500,5.09942138671875,-0.11440467834472656,0.20406556129455566,-0.30576813220977783
1714988232449314000,5.11831396484375,-0.29777050018310547,0.1810244917869568,-0.19767701625823975
1714988232468206600,5.13720654296875,-0.020132064819335938,0.050887346267700195,-0.07540011405944824
1714988232487099000,5.156098876953125,0.18430233001708984,-0.043363213539123535,-0.0254669189453125
1714988232505991200,5.1749912109375,0.25101280212402344,-0.13122820854187012,-0.12174761295318604
1714988232524883700,5.1938837890625,0.1198587417602539,-0.06493103504180908,-0.24905931949615479
1714988232543776300,5.2127763671875,-0.33178138732910156,0.11819726228713989,-0.22167503833770752
1714988232562668500,5.23166845703125,-0.5267810821533203,0.31710636615753174,-0.192238450050354
1714988232581561000,5.25056103515625,-0.6181087493896484,0.4334016442298889,-0.2951664924621582
1714988232600453400,5.269453369140625,-0.641108512878418,0.41570109128952026,-0.38581621646881104
1714988232619346000,5.288345947265625,-0.21951675415039062,0.33952420949935913,-0.48114240169525146
1714988232638238200,5.30723828125,-0.2479228973388672,0.31349271535873413,-0.3896411657333374
1714988232657130800,5.326130859375,-0.17981433868408203,0.471744179725647,-0.2902851104736328
1714988232676023000,5.34502294921875,-0.589512825012207,0.5115838050842285,-0.2180103063583374
1714988232694915600,5.36391552734375,-0.7762565612792969,0.5261651277542114,-0.32400524616241455
1714988232713808000,5.382807861328125,-0.6135873794555664,0.36598020792007446,-0.4303790330886841
1714988232732700400,5.401700439453125,-0.4107332229614258,0.516110897064209,-0.5254950523376465
1714988232751593000,5.420593017578125,-0.44856929779052734,0.9097319841384888,-0.4694008231163025
1714988232770485200,5.4394853515625,-0.43433666229248047,1.185465693473816,-0.3625412583351135
1714988232789377500,5.45837744140625,-0.048614501953125,1.2455075979232788,-0.5581134557723999
1714988232808270000,5.47727001953125,0.3343067169189453,1.0283435583114624,-0.5801836848258972
1714988232827162600,5.49616259765625,0.6372518539428711,1.1128356456756592,-0.6829756498336792
1714988232846055000,5.515054931640625,0.32643604278564453,1.0460301637649536,-0.482125461101532
1714988232864947200,5.533947265625,0.21624088287353516,1.0203371047973633,-0.20863556861877441
1714988232883839700,5.55283984375,0.2304067611694336,0.9112586975097656,-0.17080676555633545
1714988232902732300,5.571732177734375,0.19870281219482422,0.9641950130462646,-0.40877050161361694
1714988232921624600,5.59062451171875,0.09687614440917969,1.10625422000885,-0.6647902131080627
1714988232940517000,5.60951708984375,-0.2686786651611328,1.1909414529800415,-0.758500337600708
1714988232959409400,5.628409423828125,-0.6732931137084961,1.1457087993621826,-0.5172367691993713
1714988232978302000,5.647302001953125,-0.48767852783203125,1.019044041633606,-0.054269492626190186
1714988232997194500,5.666194580078125,0.5869970321655273,0.9137527942657471,0.053559452295303345
1714988233016086800,5.685086669921875,1.443044662475586,0.921958327293396,-0.016911089420318604
1714988233034979000,5.70397900390625,1.2335996627807617,1.0654016733169556,-0.21568909287452698
1714988233053871600,5.72287158203125,0.15938377380371094,1.1276001930236816,-0.24829277396202087
1714988233072764200,5.74176416015625,-0.03397369384765625,1.0987777709960938,-0.3865774869918823
1714988233091656400,5.760656494140625,0.73980712890625,0.8612987995147705,-0.4066943824291229
1714988233110549000,5.779549072265625,1.5679197311401367,0.8963767290115356,-0.7231155633926392
1714988233129441300,5.798441162109375,1.3921966552734375,0.780899167060852,-0.42284631729125977
1714988233148333800,5.817333740234375,0.7810373306274414,0.35490334033966064,0.026397131383419037
1714988233167226000,5.83622607421875,0.9306163787841797,-0.014711499214172363,0.2557860016822815
1714988233186118700,5.85511865234375,1.8040657043457031,-0.43779581785202026,0.720015287399292
1714988233205011000,5.874010986328125,2.7010459899902344,-0.4256788492202759,1.5519500970840454
1714988233223903500,5.892903564453125,2.557832717895508,-0.4370114803314209,2.137517213821411
1714988233242796000,5.911796142578125,1.2689428329467773,-0.11311304569244385,1.8267711400985718
1714988233261688300,5.930688232421875,-0.6696262359619141,0.2453211545944214,1.3902919292449951
1714988233280580900,5.949580810546875,-1.677206039428711,0.40873485803604126,1.4044408798217773
1714988233299473200,5.96847314453125,-1.5370311737060547,0.45802170038223267,1.816405177116394
1714988233318365700,5.98736572265625,-1.2553424835205078,0.3741437792778015,2.5233750343322754
